id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
1089,D2,1350000.0,1350000.0,67662,2024-11-05,"Casa en Villa Frontera, Puebla",190,240,7105.263157894737,5625.0,2023-04-28,585,19,2024-12-08,Casa,Venta,2,4,3,0,3.0,No,,villa frontera,puebla,puebla,villa frontera,72200.0,"Villa Frontera, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-e13b49e199c5-6816-7d49ba0a-8d15-3514,estrena casa con el mejor precio de el mercadoalta plusvalia y la mejor ubicacion de la zona ubicacion cerca de escuelas parques y centros comerciales ademas facil acceso a vias principalesagenda tu cita      asesoria profesional e inmediata recamaras 4 banos 2 medio bano 1 garage 2
1090,D2,1358670.0,1358670.0,68097,2024-11-05,CASA ADJUDICADA EN SAN BALTAZAR TEMAXCALA SAN MARITN PUEBLA,238,238,5708.697478991597,5708.697478991597,2024-12-08,0,0,2024-12-08,Casa,Venta,2,3,1,0,1.0,No,,san baltazar campeche,puebla,puebla,san baltazar campeche,72550.0,"San Baltazar Campeche, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-1c0f5435fa41-ec11-19138dc-ac2b-78d3,paga el inmueble directamente al banco  sin ningun anticipo de por medio puedes tener acceso al expediente judicial    te llevamos en menos de 20 dias al notario  no te dejes sorprender somos una empresa especializada en remates bancarios ofreciendo la certeza que necesitas ya que estamos debidamente autorizados por el banco para promover su cartera elige certeza elige hunave
1091,D2,1360000.0,1360000.0,68164,2024-11-05,Casa en venta en Cuautlancingo,73,92,18630.13698630137,14782.608695652174,2024-05-09,209,6,2024-12-08,Casa,Venta,2,2,2,0,2.0,No,,san cristobal,puebla,puebla,san cristobal,72497.0,"San Cristóbal, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-9ae3a81c3081-c969-18f5cc4-8390-752b,casa en venta dentro del fraccionamiento boscaje residencial a solo 10 minutos del acceso a la autopista a mexico 15 minutos de la capu y 20 minutos de galerias serdanla casa cuenta con sala comedor medio bano cocina integral con cubierta de granito alacena area de lavado patio trasero 2 recamaras con bano cada una la principal con vestidor estacionamiento para dos autos el fraccionamiento cuenta con las siguientes amenidades seguridad 247 acceso peatonal restringido area de juegos con fogatero casa del arbol casa de munecas area de asadores con palapas precios sujetos a cambios sin previo aviso las imagenes son unicamente de caracter ilustrativo el mobiliario mostrado en el inmueble esta sujeto a disponibilidad para mas informacion envianos un mensaje
1092,D2,1370000.0,1370000.0,68665,2024-11-05,Casa en VENTA en Bosques de Chapultepec,74,102,18513.51351351352,13431.372549019608,2024-05-11,207,6,2024-12-08,Casa,Venta,2,4,2,0,2.0,No,,puebla,puebla,puebla,puebla,72270.0,"Puebla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-d528101ccb21-f7d-18f693d-92db-7b1b,ref nex205168bienvenido a esta hermosa propiedad en venta en bosques de chapultepec puebla puebla esta casa de 4 recamaras 2 banos completos y 1 medio bano con 102 m2 de construccion es perfecta para familias que buscan un hogar espacioso y seguro ubicada en una zona con uso de suelo residencial esta propiedad cuenta con comodidades como area de juegos infantiles cerca electrica sistema de alarma de seguridad cocina equipada armarios empotrados y seguridad privadabosques de chapultepec es una zona tranquila y residencial que ofrece un estilo de vida comodo y seguro para sus residentes ademas la ubicacion de la casa brinda facil acceso a importantes vias de comunicacion que conectan con distintas partes de la ciudadno pierdas la oportunidad de adquirir esta maravillosa casa en bosques de chapultepec puebla puebla contactanos para agendar una visita y conocer mas sobre todas las ventajas que esta propiedad tiene para ofrecerte te esperamos para mostrarte tu futuro hogarnneximoinmobiliariadigital
1093,D2,1375000.0,1375000.0,68915,2024-11-05,OPORTUNIDA DE VENTA DE DEPARTAMENTO,100,180,13750.0,7638.888888888889,2023-04-21,592,19,2024-12-08,Casa,Venta,2,2,2,0,2.0,No,,san baltazar la resurreccion,puebla,puebla,san baltazar la resurreccion,72310.0,"San Baltazar la Resurrección, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-f2805dc1fd61-8b85-4f594a33-a296-307e,bonitos departamentos  a 4 minutos de cu a 4 calles de laguna de san baltazar transporte publico a 3 calles loma linda   distribucion  una cochera con opcion de compra de otra cochera sala comedor cocina integral 2 recamaras con closet 2 banos completos   1375000   gas estacionario interfon porton electrico hidroneumatico 2 cisternas 34000 litros muros independientes construccion 100m2  aceptamos tu credito   agende su visita ver telefono whatsapp whatsapp
1094,D2,1380000.0,1380000.0,69166,2024-11-05,VENDO CASA EN ESTRELLAS DEL SUR-PBLA,200,300,6900.0,4600.0,2023-04-28,585,19,2024-12-08,Casa,Venta,2,4,3,0,3.0,No,,estrella del sur,puebla,puebla,estrella del sur,72190.0,"Estrella Del Sur, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-efd4eb87d775-b77d-daf1f038-bed3-35e1,buscas multiplicar tu dinero  hazlo en un remate bancario  invertir con nosotros es invertir de una forma segura   la casa esta a 5 min de plaza pabellon real y de plaza comercial san jose y ademas tiene un precio muy por debajo de su valor comercial   pago de contado en 2 partes no creditos hipotecarios  infonavit fovisste banco   la entrega es garantizada a los 12 meses maximo de lo contrario se te devuelve tu dinero  no se ven por dentro ya que se encuentran habitadas  somos la mejor opcion para ti con las mejores garantias  contactame ya y agenda tu cita  sera un placer informarte del proceso   tambien contesto por whatsapp
1095,D2,1381500.0,1381500.0,69241,2024-11-05,Venta de Casa Vicente Guerrero,175,85,7894.285714285715,16252.941176470587,2024-05-23,195,6,2024-12-08,Casa,Venta,2,4,2,1,2.5,No,,vicente guerrero,puebla,puebla,vicente guerrero,72470.0,"Vicente Guerrero, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-6aaf1865dbdd-fb6f-ba96e0ba-8e5e-41ac,inmobiliaria lider en remates bancarios tiene esta gran oportunidad de inversion para tu futuro  unicamente capital propiocesion adjudicataria no litigioscesion ante notario publico y representante de institucion bancaria no creditos infonavit fovisste o bancarios tu sueno inicia aqui agenda una cita hoy mismo
1096,D2,1382480.0,1382480.0,69290,2024-11-05,REMATO CASA EN 115 ORIENTE EN LOMAS DEL SOL PUEBLA,72,72,19201.11111111111,19201.11111111111,2024-06-28,160,5,2024-12-08,Casa,Venta,1,3,1,1,1.5,No,,granjas puebla,puebla,puebla,granjas puebla,72490.0,"Granjas Puebla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-79164792e9f6-9a04-2ea0e834-bbe0-4a17,oportunidad unica de inversion  buscas una gran oferta  esta es tu oportunidad de adquirir un remate bancario a un precio inigualable caracteristicas principales hasta un 50 menos del valor comercial solo con recursos propios no creditos entrega en un plazo de 8 a 10 meses por ser un remate bancario no es posible realizar visitas internas somos la recuperadora 1 en el mercado con reconocimiento internacionaltrabajamos en conjunto con los principales bancos para ofrecerte las mejores propiedades interesado contactame te brindare toda la informacion que necesitas para hacer de esta inversion una realidad
1097,D2,1384100.0,1384100.0,69372,2024-11-05,CASA EN VENTA,140,210,9886.42857142857,6590.952380952381,2024-04-19,229,7,2024-12-08,Casa,Venta,2,3,2,1,2.5,No,,san angel,puebla,puebla,san angel,72500.0,"San Angel, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-e81545dfb81-b53-5539f75f-ace1-483b,excelente oportunidadcompra la casa de tus suenos por medio de recuperacion hipotecaria ahora mas del 50 de su valor real excelente ubicacionasesoria personalizada de principio a fin procesos avanzadosno se aceptan ningun tipo de creditos solo pago de contadoentrega garantizada contactamekarla arellanors38366
1098,D2,1385000.0,1385000.0,69417,2024-11-05,CASA NUEVA  CERCA A PLAZA KRYSTAL,70,70,19785.714285714286,19785.714285714286,2024-03-25,253,8,2024-12-08,Casa,Venta,2,2,1,1,1.5,No,,jardin,puebla,puebla,jardin,72474.0,"Jardín, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-773a1c943af1-9369-edf93b9-aaae-1f7c,casa centrica a 15 min de plaza krystal y cucasa muy bien ubicada acceso facil a 16 de septiembre cumulo de virgo y av de las torres descripcionpb1 sala comedor 1 cocina con cocina integral1 patio de servicio1 cochera para un auto1 cisterna de 6000 ltspa 2 recamaras con closets 1 bano completo en planta altaprecio 1385000se aceptan creditos menos infonavit
1099,D2,1390000.0,1390000.0,69667,2024-11-05,Casa en Venta en Heroes de Puebla,150,140,9266.666666666666,9928.57142857143,2023-06-26,527,17,2024-12-08,Casa,Venta,1,3,2,1,2.5,No,,heroes de puebla,puebla,puebla,heroes de puebla,72520.0,"Héroes de Puebla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-35dd9d87de2b-39a3-967f02b0-9f6f-3e3e,oportunidad unica remate bancario solo pago de contadoaprovecha para obtener esta propiedad a un precio por debajo de su valor de mercadoestatus litigiosoinversion segurafirma de cesion de derechos ante notario publicopago de cesion a la institucion crediticiaacompanamiento juridicoadministrativo durante todo el procesolos mejores profesionistas nos respaldanaprovecha esta oportunidad haz una cita yacontesto tel y whatsappprecio sujeto a cambio por avance procesagamg150323001
1100,D2,1390000.0,1390000.0,69667,2024-11-05,"Se vende bonita casa en fracc Bosques de los Héroes, cerca Periférico ecológico, IPETH, CU.",78,87,17820.51282051282,15977.011494252874,2024-03-07,271,9,2024-12-08,Casa,Venta,2,3,3,0,3.0,No,,los heroes,puebla,puebla,los heroes de puebla ii,72494.0,"Los Héroes, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-dd5267f0612a-b5d8-124b853e-9f3c-4fab,se vende bonita casa en fracc bosques de los heroes cerca periferico ecologico ipeth cucuenta con3 recamaras3 banoscocina integralsala comedorestacionamiento patio de serviciosconstruccion 87m2terreno 78m2precio 1390000 solo contado mas gastos de tramitespara mayores informes contactanostel ver telefono whatsapp
1101,D2,1396881.0,1396881.0,70012,2024-11-05,"CASA EN VENTA EN BUGAMBILIAS, PUEBLA",218,288,6407.711009174312,4850.28125,2024-06-27,161,5,2024-12-08,Casa,Venta,2,4,2,1,2.5,No,,bugambilias,puebla,puebla,bugambilias,72100.0,"Bugambilias, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-22d3ff0efa5e-9c7f-e356f252-9352-45bc,casa en remate de 1396881cuenta con 4 habitaciones 25 banos espacio para sala comedor y cocina estacionamiento para un auto y patio280m2 construidosinmobiliaria lider en remates bancarios tiene esta gran oportunidad de inversion para tu futuro cesion adjudicataria no litigioscesion ante notario publico y banco convenio financiero con instituciones bancariasfirma de sesion de derechos de 4 a 6 mesesno creditos como infonavit o fovissteagenda una cita hoy mismolic nancy vazquez ruizver telefono whatsapp
1102,D2,1396881.0,1396881.0,70012,2024-11-05,"VENTA DE CASA, BUGAMBILIAS PUEBLA",218,288,6407.711009174312,4850.28125,2024-04-26,222,7,2024-12-08,Casa,Venta,2,4,2,1,2.5,No,,bugambilias,puebla,puebla,bugambilias,72100.0,"Bugambilias, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-d78980c018c4-3c03-cfffca28-84f3-4230,inmobiliaria lider en remates bancarios tiene esta gran oportunidad de inversion para tu futuro cesion adjudicataria no litigioscesion ante notario publico y banco convenio financiero con instituciones bancariasfirma de sesion de derechos de 4 a 5 mesesno creditos como infonavit o fovissteagenda una cita hoy mismolic erika perez  2222724072
1103,D2,1396881.0,1396881.0,70012,2024-11-05,"VENTA DE CASA EN BUGAMBILIAS, PUEBLA.",218,288,6407.711009174312,4850.28125,2024-04-15,233,7,2024-12-08,Casa,Venta,2,4,2,1,2.5,No,,bugambilias,puebla,puebla,bugambilias,72100.0,"Bugambilias, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-37ca279c2884-c964-c9032762-b518-4e9e,inmobiliaria lider en remates bancarios tiene esta gran oportunidad de inversion para tu futuro cesion adjudicataria no litigioscesion ante notario publico y banco convenio financiero con instituciones bancariasentrega de mes a mes y medio con posesionno creditos como infonavit o fovissteagenda una cita hoy mismolic angeles 2228569641
1104,D2,1400000.0,1400000.0,70168,2024-11-05,PH a 10 min de Angelopolis,75,75,18666.666666666668,18666.666666666668,2024-01-25,313,10,2024-12-08,Casa,Venta,2,2,1,1,1.5,No,infonavit,la carmelita,puebla,puebla,la carmelita,72498.0,"La Carmelita INFONAVIT, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-c598aa6a9c5b-47b1-8ddd1474-a781-4e4a,exclusivo penthouse en venta tan solo 10 minutos de angelopolis este magnifico penthouse en condiciones impecables ofrece una combinacion unica de comodidad elegancia y una ubicacion estrategicacon una superficie total de 78 m2 este penthouse cuenta con 2 habitaciones y 1 12 banos proporcionando el espacio perfecto para una vida comoda y relajada la joya de la propiedad es su espectacular terraza de 50 m2 que ofrece vistas panoramicas impresionantes y se convierte en el lugar perfecto para relajarse o disfrutar de reuniones sociales al aire libreeste penthouse se destaca no solo por su diseno moderno y funcional sino tambien por la posibilidad de adquirirlo completamente amueblado o con electrodomesticos brindando una solucion conveniente para quienes buscan mudarse de inmediato o invertir en una propiedad lista para generar ingresossu ubicacion estrategica a pocos minutos de angelopolis y con acceso rapido al boulevard carmelitas garantiza una conectividad inigualable con los principales puntos de interes de la ciudad ya sea que estes buscando una inversion solida o un hogar perfectamente ubicado este penthouse ofrece lo mejor de ambos mundosno dejes pasar la oportunidad de ser el dueno de este exclusivo penthouse que combina lujo ubicacion y estilo de vida contactanos hoy mismo para programar una visita y descubrir tu nuevo hogar o inversion
1105,D2,1400000.0,1400000.0,70168,2024-11-05,"VENTA CASA 2 PLANTAS, COLONIA GRANJAS DEL SUR EN PUEBLA, 3 RECÁMARAS, COCINA INTEGRAL, CISTERNA",100,100,14000.0,14000.0,2023-12-14,354,11,2024-12-08,Casa,Venta,2,3,1,1,1.5,No,,granjas del sur,puebla,puebla,granjas del sur,72470.0,"Granjas Del Sur, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-83c9ba406c7a-9a6a-381f2ef9-8cd5-1237,se vende casa de 2 pisos en granjas del sur en 1400000terreno de 60 m2 construccion 107 m2caracteristicas3 recamaras 2 con closetcocina integral sala comedor 1 12 banos patio de servicio estacionamiento para 1 autocisterna de 8 mil lts gas naturalpara mayor informacion o agendar una cita favor de comunicarse de lunes a viernes de 900 a 1800 hrsse muestran propiedades previa cita de lunes a domingo de 900 a 1800 hrstambien tenemos propiedades en renta y venta en diferentes partes de puebla cuautlancingo cholula amozoc huejotzingo y atlixco desde 500000pregunte con gusto le atenderemos
1106,D2,1400000.0,1400000.0,70168,2024-11-05,SE VENDE CASA PROLONGACIÓN DE LA 14 ORIENTE MUY CERCA DE BODEGA AURRERA,100,176,14000.0,7954.545454545455,2022-11-01,767,25,2024-12-08,Casa,Venta,2,3,2,0,2.0,No,,unidad satelite magisterial,puebla,puebla,unidad satelite magisterial,72320.0,"Unidad Satélite Magisterial, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-1866d598a02-ffd1-6df89305-bef1-36ae,se vende casa muy amplia en la prolongacion de la 14 oriente muy cerca de cd satelite plaza amalucan bodega aurrera la casa no esta a pie de calle se encuentra en un pequeno conjunto de 4 casas consta de 2 pisos en el primero tiene salacomedor muy amplios cocina integral abierta y muy amplia patio de servicio y medio bano de visitas en el segundo piso tiene tres recamaras la principal es muy amplia con bano completo las otras comparten bano ninguna tiene closet pero tiene espacios para hacerlos tiene cisterna de 10000lt con tinaco de 1100 lt gas de cilindro esta impermeabilizada completamente y en perfecto estado no esperes mas agenda tu cita hoy mismo    profeco  contrato de adhesion de intermediacion para la compraventa de inmuebles  registrado en la procuraduria federal del consumidor profeco  numero 28062023 de fecha 08 de marzo de 2023
1107,D2,1400000.0,1400000.0,70168,2024-11-05,"Casa En Venta En Granjas Del Sur, Puebla, Puebla, Excelente Zona",320,205,4375.0,6829.268292682927,2024-05-21,197,6,2024-12-08,Casa,Venta,2,4,2,1,2.5,No,,granjas del sur,puebla,puebla,granjas del sur,72470.0,"Granjas Del Sur, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-37d9a4b7ce19-6c6-905335fe-80d8-45f7,excelente inversionunica oportunidad de adquirir esta propiedad puede ser utilizada para habitar renta remodelacion o reventa se encuentra en una de las mejores zonasel costo de esta propiedad se encuentra muy abajo de su valor real comercialimportante	unicamente se aceptan recursos propios efectivo transferencias bancarias cheque de caja		el pago se realiza en 2 exhibiciones	el inmueble se puede ver unicamente por la parte externate interesa este inmueble contactame puedo brindarte la informacion que necesitesno dejes perder esta gran oportunidad ya que son los ultimos remates en esta zonaatencion previa cita
