precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion,precio_desc,precio_mxn,precio_usd,fecha_conversion,categoria,meses_2024-09-08,precio_m2_terreno,precio_m2_construido,baños_desc,baños_completos,medios_baños,bano_total,Colonia,Municipio,Estado
18500000,MXN,preventa en altozano,450,498,19 ene 2024,Casa,2,4,1,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-f0662deef78b-90e3-e93f50c0-8d01-319a,ubicacion 	altozano qroterreno 	450 m2 jardin 	188 m2 construccion	498 m2 caracteristicas	3 recamaras con bano privado y vestidor	recamara principal con tina	amplio estudiosala de tv en primer nivel	estudio flex en planta baja con bano completo 	comedor con salida directa al jardin y alberca	sala hundida con doble altura remate a jardin escultorico y chimenea	gran jardin equipado con asador pergola  alberca y sala hundida con fogatero	cocina y alacena independientes con isla y salida directa al jardin	cuarto de servicio con acceso independiente	3 lugares de estacionamiento techadosprecio	1850000000 easybroker id ebol0325,,18500000,1029061.67,2024-09-08,S,7.0,41111.11111111111,37148.59437751004,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,queretaro centro,Querétaro,Querétaro
21200000,MXN,residencia de 4 rec con vestidor y bano completo cu altozano queretaro,556,522,31 ene 2024,Casa,1,4,1,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-6015bfb97c5b-c1d2-2c633a34-a162-478a,242731en venta residencia de lujo dentro del fraccionamiento altozano queretaroesta ubica en un terreno interior lo que garantiza mayor seguridad dentro del condominio con mas prestigio en altozano ya que tiene mas areas verdes per capita es de dos niveles y cuenta con las siguientes medidas y distribucion construccion   522 m2terreno   556 m2orientacion surplanta bajaestacionamiento techado para 4 autos con piso de porfido y el techo de cumarudoble puerta de acceso principal la primera con acceso a un jardin interior con una pileta de piedra puerta principal de seguridad en gran formato elaborada en madera de cumaruhall de acceso de triple altura revestida en maderamedio bano socialcloset de visitasbodega bajo la escalerarecamara en planta baja equipada con vestidor bano completo y vista a la pileta amplia salacomedorcocina totalmente equipada con acabados de la mas alta calidad parrilla torre hornos campana y doble puerta deslizante para aislar la cocina del area social cuarto de lavado y planchadobodegacuarto de serviciobano de servicioacceso lateralamplio jardin que colinda a la reservajacuzzi y terraza tambien en madera de cumaru cisterna con capacidad de 10000 litrosla escalera que da acceso a la planta alta es muy amplia con zoclos arremetidos e iluminacion al pie planta altaamplio family roomcloset de blancosdos recamaras secundarias ambas equipadas con vestidor y bano completorecamara principal es de gran formato terraza con vistas a la reserva ademas cuenta con un vestidor espectacular doble lavamanos doble espejo y tocadortoda la casa cuenta con sistema inteligente alexa todos los pisos recubrimientos cubierta de cocina y recamara principal son marca porcelanosa toda la canceleria es rehau importada de alemania sistema purificador y suavizador de aguaprecio disponibilidad y condiciones de pago sujetos a cambio sin previo aviso,,21200000,1179249.05,2024-09-08,S,7.0,38129.496402877696,40613.02681992337,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,queretaro centro,Querétaro,Querétaro
6039000,MXN,queretaro queretaro villas del meson casa venta,450,330,9 ene 2024,Casa,2,5,1,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-f2c73b12fb96-dc59-5be8ebc5-96e4-34db,valor comercial 7548750valor de oportunidad 4831200previa citaentrega inmediatacasa ubicada en la zona de juriquilla que cuenta con las siguientes caracteristicas450 m2 de terreno 330 m2 de construccioncuenta con patio garaje para 2 autos cuenta con jardinsala comedor amplios cocina equipada patio de servicio cuenta con 12 bano de visitas cuenta con 1 recamara con bano completoescaleras 1 piso cuenta con 4 recamaras la principal con bano 2 banos completos maspatio y jardin espaciososcuenta con vialidades cercanas como hacienda galindo boulevard villas del mesoncerca de escuelas centros comercialeshaz tu mejor oferta sobre el valor de venta y compralo a un super precioprevia cita para conocerlo posesion inmediata solamente al contado sin apartados sin anticipos sin engancheslos inmuebles estan sujetos a cambio de precio sin previo aviso todo el proceso ante notario publico no se aceptan pagos en lineatenemos inmuebles a credito o de contado a nivel nacional listos para su adquisicion easybroker id ebpd9517,,6039000,335919.1,2024-09-08,S,8.0,13420.0,18300.0,"{'completos': 4.0, 'medios': 0}",4.0,0.0,1.0,fraccionamiento villas del meson,Querétaro,Querétaro
6917000,MXN,casa en venta con gran plusvalia de remate dentro de loma de sangremal 75 milenio iii 76060 santiago de queretaro qro mexico,590,600,3 ene 2024,Casa,2,5,1,0,No,loma dorada queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-8bd72f2530d8-fad5-2f64008c-9242-4fb0,estrena la casa de tus suenosla mejor manera de invertir e incrementar tu patrimonioten la oportunidad de adquirir una propiedad a un excelente precio y perfecta ubicacion te brindo asesoria profesional gratuita hagamos crecer tu patrimonio y el de tu familia certeza y confianzazona de alta plusvalia y en aumentoseguridad garantizadaoperacion comoda en 2 pagos no aceptamos creditos fovissste bancariosfirmamos ante notariovias de comunicacion y servicios cercanos encargamos de todo te entregamos tu propiedad lista para habitaragenda tu cita para mas informacion,,6917000,384757.82,2024-09-08,S,8.0,11723.728813559323,11528.333333333334,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,loma dorada,Querétaro,Querétaro
8390000,MXN,casa en venta lomas de juriquilla,250,470,4 ene 2024,Casa,2,5,1,0,No,fracc jurica san francisco queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-658dfa131717-a35a-c648cb22-b555-352e,casa a estrenar con grandes espacios y areas comunesesta increible casa cuenta con salon de juegos  bar un jardin rooftop y terraza en la sala de estar 5 recamaras5 banos y medio cuarto de serviciococina equipada2 estacionamientostiene vistas inigualables easybroker id ebos2360,,8390000,466693.37,2024-09-08,S,8.0,33560.0,17851.063829787236,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fracc jurica san francisco,Querétaro,Querétaro
8500000,MXN,cumbres del lago juriquilla queretaro casa venta 5 recamaras 8500000 mxn sm,270,311,24 ene 2024,Casa,2,5,1,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-e831e81df650-eaec-f583017-9103-3411,cumbres del lago juriquilla queretaro casa venta 5 recamaras 8500000 mxn en venta extraordinaria casa ubicada en cumbres del lago la casa cuenta con acabados totalmente personalizados ampliaciones y detalles colocados estrategicamente para que su estadia en la misma sea lo mas comoda y funcional posible la casa cuenta con estacionamiento para hasta 3 vehiculos con un amplio acceso y puerta principal ideal para ingreso de muebles de gran tamano al ingresar nos encontramos con la salarecibidor de gran tamano y excelente iluminacion natural medio bano para visitas con una bodega en planta baja con opcion a 4a recamara sin bano completo con adaptacion de minibar y cava de muy buen tamano para todo tipo de bebidasla cocina cuenta con adaptaciones que le otorgan valor agregado como refrigerador hecho a la medida cocina tipo isla con campana la cual cuenta con extractor directamente al exterior de la casa mediante un ducto hecho especialmente para esa funcion cuenta con tarja de doble tamano con triturador de alimentos y sistema de purificacion de agua con area de lavado techada y cuarto de servicio con bano completo en la parte trasera encontramos un amplio patio ideal para pasar la tarde ya que se encuentra techado un gran jardin ideal para mascotas y reuniones sociales cuenta con asador profesional y horno de piedra para pizzas en planta alta se encuentran las tres recamaras cada una de ellas cuenta con bano completo y closet la recamara secundaria cuenta con techo doble altura y dos niveles y salida a la azotea tambien cuenta con sala de tv cuenta con una segunda bodega con opcion a 5a recamara y con espacio que conecta pa con pb ideal para traslado de mobiliario la casa cuenta con conecciones para ac y ventiladores asimismo cuenta con camaras de circuito cerrado en puntos estrategicos del exterior de la casa toda la casa es alimentada energeticamente por medio de paneles solares todos los banos cuentan con mobiliario de madera agenda tu cita para conocer esta casa la cual ha sido disenada y adaptada especialmente para ti pensando hasta en el ultimo detalle easybroker id ebph7953,8500000.0,8500000,472812.12,2024-09-08,S,7.0,31481.48148148148,27331.18971061093,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
12000000,MXN,venta de casa en condominio la canada juriquilla queretaro,960,430,16 sept 2023,Casa,2,5,1,0,No,fracc la canada juriquilla queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-c9e030fabe5e-6d6-c52fb338-b968-3abd,residencia ubicada en una de las privadas mas exclusivas de juriquilla  muy centrica en un entorno residencial de alta gama encontraras a minutos diversos supermercados colegios hospitales restaurantes bancos y  plazas comercialesla casa tiene un estilo mexicano con bastante amplitud y distribucion para adecuar segun se requieraen planta bajasala comedorcocina con desayunadorestudiomedio banopatio de lavadocuarto de serviciocochera para 4 autosjardin frontal y amplio jardin traseropreparacion para terrezaen planta alta5 recamaras dos de ellas con bano propio3 recamaras de la cual se puede acondicionar alguna como gimnasio estudio sala de tvbano completo que da servicio al resto de la planta altaencontraras en esta propiedad originales toques acorde a su estilo como boveda escalera de caracol con talavera y barandal de herreria cocina con talavera pisos de barro a unos pasos del lago de juriquilla para tener una vista privada y tranquila remodelala y conviertela en el lugar ideal para vivir disfrutar en familia y con amigos en un entorno exclusivo y con altos estandares de seguridad   agenda tu citatambien disponible en renta 5500000los muebles que aparecen en la publicacion son con fines ilustrativos y no estan incluidos en el precio final de ventaen venta los precios son de contado en caso de utilizar algun credito el precio total se determinara en funcion de los montos variables de conceptos de credito y gastos notariales que deben ser consultados con el especialista de cada institucion financiera y notaria publica respectivamenteen renta los gastos de investigacion y poliza juridica no estan incluidos en el costoal recibir informacion de caracter personal por medio de este correo se entiende que el titular de los datos personales ha otorgado su consentimiento expreso para utilizarlos en casos de identificacion contacto atencion publicidad facturacion cobranza cotizaciones intermediacion inmobiliaria y contrataciones para mayor informacion sobre los terminos y condiciones en que seran tratados sus datos personales asi como los terceros con quienes compartimos su informacion personal y la forma en que podra ejercer sus derechos arco y revocacion consulta nuestro aviso de privacidad en nuestra pagina web luxury habitat real estate mexico easybroker id eboh1535,,12000000,667499.46,2024-09-08,S,11.0,12500.0,27906.976744186046,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fracc la canada juriquilla,Querétaro,Querétaro
22500000,MXN,preciosa residencia en villas del meson juriquilla de autor y luxury t1000 m2,1000,645,21 abr 2023,Casa,2,5,1,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-a576a0d8e35e-3085-7c9044c3-b7a3-36d6,generales1000m2 terreno64504m25 recamaras con bano completo mas cuarto de servicio con bano6 banos completos y medio bano4 anos de vida unicos duenosespectacular residencia con fachada de marmol amplio jardin muros de piedra natural cantera en los nichos hermoso patio interior y amplios espacios iluminados recamara principal con vestidor aire acondicionado y terraza con vista exterior2 recamaras secundarias con vestidor aire acondicionado y tapanco que se conectan a una terraza interior y una de ellas tiene ademas su propia terraza ambas con vista al jardinrecamara de visitas en planta baja con closetla quinta recamara sin closet puede ser usada como despacho2 cuartos de tv uno en cada pisosala en desnivelsala y comedor separados por una jardinera interior patio central con fuente arbol y muro de piedra naturaltotal 3 fuentes una de ellas en el jardin y las otras 2 internascocina integral con lava vajillas amplia alacena e isla centralestacionamiento para 5 autosbodega externaamplio jardin con terraza techadapasillo de servicio y pasillo de visitaspatio techado de serviciodatos tecnicos3 cisternas una de 30000 las otras 2 mas de 10000 y 1 cisterna pluvial  hidroneumaticotinacoinstalaciones ocultas 2 calentadores de pasomaterial de construccion tabicon solidoluces de led en toda la casaaltura de 280 en techos acabadosfachada de marmolmuro  completo en el jardin interior disenado a mano con piedraluces indirectas en toda la casamosquiteros en toda la casariego de aspersionnichos con canteraalacenas vestidores muebles de bano y muebles empotrados en toda la casa marca california closetsbanos de marmolpuertas interiores en bitonosrecamaras principales y cuarto de visita con piso tecnonichos con luztapices en las 4 recamarasmarmoleado en los canceles de banomadera en el barandal de la escalera principal y hierro forjadomadera en los escalones de los tapancos y hierro forjadocantera en nichos interiorespared de piedra natural en patio centralmarmol y luces en la salamuro trasero de piedra seguridad8 camaras de seguridadinstalacion de alarmatoma de gas externareja con candado para subir al segundo pisopuerta principal con dos triples cerrojos y una puerta de entrada a la casa con cristal y hierro forjadocaseta de vigilancia enfrente de la casavideo porterolas ventanas tienen intimidadcaja fuerte empotrada en recamara principalmuro de piedra trasero de 6m de altura easybroker id ebej2816,,22500000,1251561.49,2024-09-08,S,16.0,22500.0,34883.72093023256,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento villas del meson,Querétaro,Querétaro
12000000,MXN,venta de casa en juriquilla villas del meson precio de oportunidad,1500,1000,20 abr 2023,Casa,2,6,1,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-1bba0dde0337-5af-4bc07cd5-9b78-3920,casa en venta precio de oportunidad abajo de su valor catastralconsiderada como la hacienda del sol cuenta con un patios de acceso con cantera y garage para 3 autos cubierto y 6 mas al interior linda fuente en la entrada cuarto de vigilancia con bano completo y cuarto para herramientas subestacion con 45 kva vestibulo de acceso a doble altura 8 mts con vigas de madera y tragaluz bano de visitas y estudio con repisas a doble altura la hacienda del sol esta rodeada de pasto y jardines  no esta pegada a ninguna colindancia estancia muy amplia con una hermosa vista al atardecer cuenta con un bar con barra tarja y bancos muro con chimenea que la divide del comedor el comedor amplio para 12 personas y tiene un nicho para el trinchador la estancia y el comedor tienen piso de 8 de encino americano una altura de 620 metros a la parte baja del techo volado con vigas de madera la cocina es muy amplia con desayunador barra de trabajo central y cubiertas de granito es toda de madera laqueada en blanco cuenta con una despensa amplia y espacio de escritorio con librero la recamara principal tiene piso de cantera color cereza una cocineta totalmente equipada con tarja y servibar area para tv dos lavabos  wc aparte  closet vestidor espacio para sauna vapor  dos regaderas y gimnasio cuenta con una terraza acceso con una escalera compensada y arriba hay un roof garden con vista al lago y al campo de golf la recamara 1 y 2 comparten 1 bano completo y la recamara tres es muy amplia con su vestidor o cocineta y su bano completo  estudio o 4 recamara de invitados con bano completo en planta baja que le da servicio al cuarto de juegos y a la alberca cuenta con una cava con area privada la alberca es infiniti y es un carril de nado de 15 mts x 4 mts con mosaico veneciano area de lavanderia con closet area de planchado y cuarto de servicio con su bano completo,,12000000,667499.46,2024-09-08,S,16.0,8000.0,12000.0,"{'completos': 1.0, 'medios': 0}",1.0,0.0,1.0,fraccionamiento villas del meson,Querétaro,Querétaro
9000000,MXN,casa en venta juriquilla villas del meson queretaro,1000,361,24 abr 2023,Casa,1,3,2,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-91dcaf260934-461a-e88c5b54-b49d-3b71,la ubicacion es muy buena en una de las mejores zonas de juriquillala casa da a una area verde de la plaza de toros de juriquilla es decir no tiene vecinos por la parte de atras solo arbolesmetros terreno 1000metros construccion 361 conantiguedad 15 anosuna planta3 recamaras con vestidor y bano  cada una  de tamano muy grande sala comedor independiente con acabados de madera muy hermososcochera 4 autos techados enorme jardin con riego por aspersion 260 atras y 260 al frente cuarto de servicio y lavanderia con buen mantenimiento e impermeabilizada,,9000000,500624.6,2024-09-08,S,16.0,9000.0,24930.747922437673,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,fraccionamiento villas del meson,Querétaro,Querétaro
9600000,MXN,venta de casa de arquitecto en cumbres del lago,458,408,8 ene 2024,Casa,2,3,2,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-e55d556e6225-12d4-ff336f7b-b902-48e1,casa de arquitecto estilo moderno ubicada en cumbres del lago la casa cuenta con 3 niveles de construccion roof garden techado con vista a la alberca en el nivel medio contamos con cocina area de lavado salacomedor terraza con vista al jardin y alberca medio bano y un estudio y en planta baja tenemos sala de tv y 3 recamaras 3 banos completos vestidor en la recamara principal y accesoa una terraza jardin y alberca climatizada la casa cuenta con paneles solares y estacionamiento para 3 autos 2 lugares techadosprecios sujetos a cambios de acuerdo a la disponibilidad ofp 235063,5063.0,9600000,533999.57,2024-09-08,S,8.0,20960.69868995633,23529.41176470588,"{'completos': 3.0, 'medios': 0}",3.0,0.0,2.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
10900000,MXN,casa en venta en centro historico,411,456,24 abr 2023,Casa,2,3,2,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-62267eff3285-fcfa-9e7eebef-a311-3aa4,terreno 411 m2 construccion 45623 m2 12 metros de frente a calle 15 de mayo tiene uso de suelo comercial no se ubica dentro del perimetro del inah lo cual puede ser modificada para cualquier giro comercial planta baja estacionamiento cubierto para 2 autos acceso recibidor estancia comedor cocina despacho 12 bano patio de servicio descubierto jardin central recamara 1 con bano compartido recamara principal con bano completo y vestidor terraza planta alta cuarto de servicio con bano completo y vestidor lavanderia recamara de visitas con bano completo compartido biblioteca terraza,,10900000,606312.01,2024-09-08,S,16.0,26520.68126520681,23903.508771929824,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,queretaro centro,Querétaro,Querétaro
16800000,MXN,se vende hermosa casa en villas del meson,1000,411,6 dic 2023,Casa,2,2,2,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-b32e9c979750-6ec8-d5084a2b-bf6b-3f5a,id vx0xsq vendo casa modernacolinda con el campo de golf junto al fairway del 17terreno 1000m2construccion techada 411m2carril de nado con rebosadero y chapoteadero con chorro de masajeterrazas 150m2jardin 250m2pasillo de servicio y garage 150m2paneles solarestratamiento de aguas grises y captura de agua pluvial3 cisternas agua potable tratada y otra para alberca2 estacionamientos2 recamaras muy amplias con vestidor y bano1 despacho y cava o se puede adaptar como tercer recamara con banococina olimpic con congelador y refrigerador separados twin lavavajillas triturador torre de enchufes torre de hornos encimelas de neolite el ancho de la barra es de 130 y 4 metros de largocuarto de alacenacuarto de lavadocuarto de servicio completoarea de mascotaspisos de porcelanato gran formatocancelaria euroventventanas con vidrio laminado o inastillablerecamaras con persianas hunter douglas duette para confort termico y acusticoaire acondicionado y calefaccion en recamarascada bano cuenta con su propio calentador de agua3 bodegassala y comedor con 4 metros de alturaventanales de piso a techo easybroker id ebki3557,,16800000,934499.25,2024-09-08,S,9.0,16800.0,40875.912408759126,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,fraccionamiento villas del meson,Querétaro,Querétaro
7000000,MXN,casa en venta en juriquilla,675,322,2 dic 2023,Casa,2,3,2,0,No,fracc jurica san francisco queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-201dcb874e24-8ca6-8ac58b98-9734-3f37,venta de casa en queretaro excelente residencial en san francisco juriquilla junto a santa fe juriquilla  ng calle abierta y tranquila es una casa basicamente en un piso ideal para muebles grandes y tener posibilidades para aprovechar los diferentes espacios que la componen distribuida en una sola planta solo la recamara principal se encuentra en planta altaen un piso cuenta con vestibulo con un pasillo amplio que conecta varias areas de la casa los espacios son amplios para muebles grandesla sala se encuentra separada del comedor creando espacios diferentes cuenta con un estudio amplio patio solar que es una terraza techada con cristal y acondicionada p crear un ambiente unico y agradable cada recamaras tiene vestidor y bano completohay opcion a una cuarta recamara que actualmente es un estudio con bano completola cocina es blanca con una cubierta de corel color rojo tiene alacena y buenos espacios para guardar se conecta con una terraza q da al jardin y asadortiene lonas de tela para cubrir del solcanceles con mosquiteros cisterna hidroneumatico cuenta con preparacion para alberca pequenael area de servicio tiene cuarto de lavado cuarto de servicio con su banotiene 8 paneles solares y sistema de riego y alarma perimetral con cerca electrificada pasillo de servicio garage p 3 autos o camionetasjunto al garage hay una oficina o cuarto para diferentes usos con medio bano independiente de la casael jardin rodea una parte de la casala recamara principales encuentra en planta alta independiente bano completo con tina y separado de regadera vestidor y terrazacodigo de referencia dho4608180 las medidas son ilustrativas y deben de corroborarse con los titulos de propiedad respectivos yo las boletas predial los precios publicados y la disponibilidad pueden cambiar sin previo aviso por lo que se debe de verificar con la inmobiliaria y los propietarios de los inmuebles la publicacion de la presente informacion no representa una oferta publica por lo que toda transaccion debe de hacerse de forma personal de acuerdo a las practicas comerciales de la inmobiliaria y para poder ser valida requiere de la autorizacion expresa de los propietarios de los inmueble,,7000000,389374.69,2024-09-08,S,9.0,10370.37037037037,21739.130434782608,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,fracc jurica san francisco,Querétaro,Querétaro
8500000,MXN,casa en venta queretaro centro sur,224,420,2 dic 2023,Casa,2,3,2,0,No,lomas del marques queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-4796d0a5e41-c63-137c7612-be6b-3cda,increible moderna amplia y confortable casa en venta en los claustros de centro sur muy cerca de los comercios y sevicios de la zonacerca del acceso a la carretera a mexico y del estadio corregidoraen uno de los claustros mas nuevostiene 3 recamaras cada una con vestidor y banosala de tvestudiococina equipada super ampliasalacomedor super ampliospatio y area de lavadoroofgarden como una area super acogedora para recibir amigos y familiaresestacionamiento para 4 autoscuarto de servicio de excelente tamano se podria acondicionar como una recamara mascisterna de 5000lcalentador solar de alta presionboiler calorexwificircuito de 6 camaras ip con sonidoventanas scon pelicula antireflejante efecto espejolamparas decoraticas en techocortinas en todas las recamarasla privada tiene salon de eventos alberca y vigilancia 247 easybroker id eboy8461,,8500000,472812.12,2024-09-08,S,9.0,37946.42857142857,20238.095238095237,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,lomas del marques,Querétaro,Querétaro
8600000,MXN,villas del meson casa de una planta cuarto de tv estudio 3 recamaras  venta,739,297,3 ene 2024,Casa,2,3,2,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-bdcd9333b39a-8564-5f484d34-ad14-48de,casa de 1 planta en condominio venta en villas del meson  1 nivel sala comedor chimenea cocina equipada jardin privado sala de tv estudio area de lavado 6 lugares de estacionamiento 3 recamaras 3 banos completos 2 medios banos  m2 de construccion 297  m2 de terreno 739sujeto a cambio de precio y disponibilidad sin previo avisomls 242259 vm,,8600000,478374.61,2024-09-08,S,8.0,11637.347767253044,28956.228956228955,"{'completos': 3.0, 'medios': 2.0}",3.0,2.0,2.0,fraccionamiento villas del meson,Querétaro,Querétaro
8500000,MXN,hermosa residencia en venta en milenio,200,500,12 dic 2023,Casa,2,4,2,0,No,fraccionamiento milenio 3ra seccion queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-8ea39d217d92-af1a-509b71b5-b25e-4fbc,preciosa residencia en milenio en perfectas condiciones s o t a n o estancia sala de tv bar area de juegos jardin con alberca estacia exterior con asador y fregadero p l a n t a b a j a garaje para 2 autos recibidormedio bano sala amplio comedor cocina integral equipada terraza p r i m e r n i v e l recamara principal con amplio vestidor y bano completoestudios e g u n d o n i v e lamplia recamara con vestidor y enormes closets dos recamaras que comparten bano completo con tina de hidromasaje t e r c e r n i v e l extenso roof garden con vista a la ciudad medio bano cuarto de servicio,,8500000,472812.12,2024-09-08,S,9.0,42500.0,17000.0,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,fraccionamiento milenio 3ra seccion,Querétaro,Querétaro
8900000,MXN,casa en fraccionamiento cumbres del lago,300,380,20 dic 2023,Casa,1,4,2,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-46aac3fc1da9-9bea-6a54e2b-b4fc-4e84,casa moderna de 3 niveles con acabados de primera calidad y hermosa vista desde todas las areas 3 recamaras mas una de servicio cada una con bano cochera techada para 3 autos con porton electrico sala con doble altura jardin de 80 m con asador 12 bano y sistema de riego pisos madera de ingenieria de parota africana escaleras con barandales de cristal templado y acero inoxidablebanos con marmol en todas las areasroof garden con adaptaciones para colocar jacuzzicocina con cubiertas y barra desayunadora de granito y amplia alacenasala de tvestudiobalconpasillo lateralbodegaarea de lavado techada y patio de tendidocalentadores solar y a gas ambosapartado 100000 enganche 10se vende sin mueblessujeto a cambio de precio sin previo avisoes un placer atenderte pregunta por otras opciones o zonas de tu interes,,8900000,495062.1,2024-09-08,S,8.0,29666.666666666668,23421.052631578947,"{'completos': 2.0, 'medios': 0}",2.0,0.0,2.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
12000000,MXN,propiedad muy amplia en pleno centro historico,861,430,24 abr 2023,Casa,2,4,2,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-624a6ad854d-a5e0-5c77db74-823b-3168,casa en centro historico terreno 861 m2 construccion 4036 m2 ubicacion inmejorable cuenta con 6 estacionamientos planta bajasala comedor cocina cuarto de lavado 3 recamaras en planta baja bano completo amplio patio con arboles sotano para bodega 2 terrazas techadas planta alta sala comedor con balcon recamara cocina bano completo terraza abierta puede ser departamento independiente precio aprox de renta 10 habitaciones en 200000 5 habitaciones en 180000 1 departamento en 400000 ideal para inversion con un ingreso aprox de 3300000 a 2 cuadras de zaragoza a 2 cuadras de ezequiel montes a 3 cuadras de tecnologico cerca de la uaq itq comercial mexicana mercadito madero de varios bancos jardin guerrero etc,,12000000,667499.46,2024-09-08,S,16.0,13937.282229965156,27906.976744186046,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,queretaro centro,Querétaro,Querétaro
25000000,MXN,casa cuarto de servicio area de tv 4 recamaras venta  campanario norte,839,635,27 ene 2024,Casa,2,4,2,0,No,queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-963ceefc2f6f-3970-53a70d4-978c-451c,casa en condominio venta en campanario norte  sotano sala de tv medio bano jardin lateral recamarabodegaestudio rampa que conecta con el jardin planta baja sala doble altura comedor cocina equipada cuarto de servicio recamara con bano completo medio bano jardin privado area de lavado 8 lugares de estacionamiento planta alta 2 recamaras 2 banos completos estudio  amenidades gimnasio restaurante vigilancia privada  m2 de construccion 635  m2 de terreno 839sujeto a cambio de precio y disponibilidad sin previo avisomls 242563 le,,25000000,1390623.88,2024-09-08,S,7.0,29797.377830750895,39370.07874015748,"{'completos': 2.0, 'medios': 0}",2.0,0.0,2.0,queretaro,Querétaro,Sin_estado
25000000,MXN,campanario norte casa sala de tv 4 recamaras cuarto de servicio  venta,839,635,27 ene 2024,Casa,2,4,2,0,No,queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-efa30d13bbad-61b2-b51f23f8-a78a-42ae,casa en condominio venta en campanario norte  sotano sala de tv medio bano jardin lateral recamarabodegaestudio rampa que conecta con el jardin planta baja sala doble altura comedor cocina equipada cuarto de servicio recamara con bano completo medio bano jardin privado area de lavado 8 lugares de estacionamiento planta alta 2 recamaras 2 banos completos estudio  amenidades gimnasio restaurante vigilancia privada  m2 de construccion 635  m2 de terreno 839sujeto a cambio de precio y disponibilidad sin previo avisomls 242563 vm,,25000000,1390623.88,2024-09-08,S,7.0,29797.377830750895,39370.07874015748,"{'completos': 2.0, 'medios': 0}",2.0,0.0,2.0,queretaro,Querétaro,Sin_estado
