id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion,direccion_completa,Latitud,Longitud
160,E1,0.0,0.0,0,2024-11-05,TREBIANO AH,105,105,,,2023-05-29,438,14,2024-08-11,Casa,Venta,1,3,2,1,2.5,No,,villas de pachuca,pachuca de soto,hidalgo,villas de pachuca,42083.0,"Villas de Pachuca, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-e43c935b7380-9ad0-ce0d7276-8158-3c24,"ESTA PROPIEDAD CUENTA CON 3 RECAMARAS, LA PRINCIPAL CON BAÑO VESTIDOR. TE ENCANTARÁN SUS AMPLIOS ESPACIOS Y LUMINOSOS.UBICACIÓN PRIVILEGIDA CON ENTRADA Y SALIDA RÁPIDA A LA CDMX.AMENIDADES DE ALTA PLUSVALÍA.   ADEMÁS CUENTA CON   PROYECTO DE AMPLIACIÓN HERMOSO. CONSTRUCCIÓN 132M2 LOTE 105M2","villas de pachuca, pachuca de soto, hidalgo, México",20.0530755,-98.7775131
161,D3,1620000.0,1620000.0,81195,2024-11-05,"Fraccionamiento con doble seguridad en Pachuca, excelente opción",89,105,18202.24719101124,15428.57142857143,2024-05-14,88,2,2024-08-11,Casa,Venta,1,3,1,1,1.5,No,,centro historico,pachuca de soto,hidalgo,centro,42000.0,"Centro Histórico, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-b0d4b486615b-f1bb-a39fddc4-a1f5-491b,"Fraccionamiento con pórtico de acceso, palapas y asadores, áreas verdesJuegos infantiles, excelente ubicación!◽MODELO ÁGATA $1,620,000 📐105 m2 de terreno 📐101.5 m2 de construcción PLANTA BAJA •Sala•Comedor•Cocina•Jardín•Patio de servicio•Medio baño •EstacionamientoPLANTA ALTA•Recámara principal con baño completo y vestidor•2 recámaras secundarias•1 baño completo","centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
162,C1,1873000.0,1873000.0,93875,2024-11-05,Casa en  Venta en Real Madeira Pachuca de Soto GIS 24-3939,105,105,17838.095238095237,17838.095238095237,2024-02-09,182,6,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,real de minas,pachuca de soto,hidalgo,real de minas,42090.0,"Real de Minas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-8d6dcd538b46-fb39-1917364-bb7d-75ef,"Casa en venta con 2 niveles contruidos 105m2 distribuidos en sala, comedor cocina, area de lavado, 3 recamaras, 2,5 baños, 2 lugares de estacionamiento. Tipo de gas estacionario. El condominio cerrado cuenta con caseta de vigilancia, Salón De Fiestas / Eventos, Area de juegos infantiles, gimnasio. -Los precios están sujetos a cambios sin previo aviso                    Casa en venta con 2 niveles contruidos 105m2 distribuidos en sala, comedor cocina, area de lavado, 3 recamaras, 2,5 baños, 2 lugares de estacionamiento. Tipo de gas estacionario. El condominio cerrado cuenta con caseta de vigilancia, Salón De Fiestas / Eventos, Area de juegos infantiles, gimnasio. -Los precios están sujetos a cambios sin previo aviso","real de minas, pachuca de soto, hidalgo, México",20.1165663,-98.7341405
163,D2,1450000.0,1450000.0,72674,2024-11-05,"Venta de Real Toledo, Casa 2 Pisos, 3 Recámaras, junto a Área Verde.",105,105,13809.52380952381,13809.52380952381,2024-02-09,182,6,2024-08-11,Casa En Fraccionamiento,Venta,1,3,1,1,1.5,No,,sendero de los pinos,pachuca de soto,hidalgo,sendero de los pinos,42119.0,"Sendero de los Pinos, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-98425afe07d7-34d7-1917d75-92e6-7642,"Casa de 2 Pisos, 3 Recámaras, junto a Área Verde.Planta Baja: Estacionamiento, Sala, Comedor, Cocina, Medio Baño, Patio de Servicio.Planta Alta: 3 Recámaras, 1 Baño Completo.Se Aceptan Todos los Créditos.","sendero de los pinos, pachuca de soto, hidalgo, México",20.0340126,-98.790892
164,D1,1080000.0,1080000.0,54130,2024-11-05,"CASA EN EX HACIENDA DE LAS TORRES, PACHUCA, HIDALGO.",105,105,10285.714285714286,10285.714285714286,2024-03-05,156,5,2024-08-11,Casa,Venta,1,3,1,1,1.5,No,,ex hacienda las torres,pachuca de soto,hidalgo,ex-hacienda de las torres,42119.0,"Ex Hacienda las Torres, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-c5c25db7ee54-94f2-dcc85a64-986d-4082,"UBICADA SOBRE BLVD. LAS TORRES Y A ESPALDAS DE LA NUEVA PLAZA EXPLANADA PACHUCA, LA CUAL CUENTA CON UN CHEDRAUI, UN CINE, PISTA DE HIELO, RESTAURANTES, BANCOS Y TIENDAS DE OCIO. A 20 MIN DEL CENTRO HISTÓRICO DE LA CIUDAD Y A 1 HR 10 MIN DE LA CDMX.Cuenta con:105 m23 Recámaras.1.5 Baño.Estacionamiento privado.Excelente ubicación!NO SE ACEPTAN CRÉDITOS, SOLO RECURSOS PROPIOS","ex-hacienda de las torres, pachuca de soto, hidalgo, México",20.077085236149,-98.711075799343
165,D1,1018000.0,1018000.0,51022,2024-11-05,"CASA EN EX HACIENDA DE LAS TORRES, PACHUCA, HIDALGO.",105,105,9695.238095238095,9695.238095238095,2024-02-09,182,6,2024-08-11,Casa,Venta,1,3,1,1,1.5,No,,ex hacienda las torres,pachuca de soto,hidalgo,ex-hacienda de las torres,42119.0,"Ex Hacienda las Torres, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-c450f4e70087-e93-191908e-8509-759b,"¡ADQUIERE TU CASA A UN EXCELENTE PRECIO Y EN UNA BUENA ZONA!UBICADA SOBRE BLVD. LAS TORRES Y A ESPALDAS DE LA NUEVA PLAZA EXPLANADA PACHUCA, LA CUAL CUENTA CON UN CHEDRAUI, UN CINE, PISTA DE HIELO, RESTAURANTES, BANCOS Y TIENDAS DE OCIO. A 20 MIN DEL CENTRO HISTÓRICO DE LA CIUDAD Y A 1 HR 10 MIN DE LA CDMX.NO SE ACEPTAN CRÉDITOS, SOLO RECURSOS PROPIOS.ENTREGA GARANTIZADA BAJO CONTRATO.COMUNICATE CONMIGO PARA MÁS DETALLES.","ex-hacienda de las torres, pachuca de soto, hidalgo, México",20.077085236149,-98.711075799343
166,D1,1018000.0,1018000.0,51022,2024-11-05,EXCELENTE OPRTUNIDAD DE REMATE BANCARIO,105,105,9695.238095238095,9695.238095238095,2023-11-27,255,8,2024-08-11,Casa,Venta,1,3,1,1,1.5,No,,ex hacienda las torres,pachuca de soto,hidalgo,ex-hacienda de las torres,42119.0,"Ex Hacienda las Torres, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-2dc6e8eafce3-db7-70ebcf30-86a0-4ce2,"UBICADA SOBRE BLVD. LAS TORRES Y A ESPALDAS DE LA NUEVA PLAZA EXPLANADA PACHUCA, LA CUAL CUENTA CON UN CHEDRAUI, UN CINE, PISTA DE HIELO, RESTAURANTES, BANCOS Y TIENDAS DE OCIO. A 20 MIN DEL CENTRO HISTÓRICO DE LA CIUDAD Y A 1 HR 10 MIN DE LA CDMX.","ex-hacienda de las torres, pachuca de soto, hidalgo, México",20.077085236149,-98.711075799343
167,D1,1018000.0,1018000.0,51022,2024-11-05,EXCELENTE OPRTUNIDAD DE REMATE BANCARIO,105,105,9695.238095238095,9695.238095238095,2023-12-08,243,8,2024-08-11,Casa,Venta,1,3,1,1,1.5,No,,ex hacienda las torres,pachuca de soto,hidalgo,ex-hacienda de las torres,42119.0,"Ex Hacienda las Torres, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-298157adb748-86b4-739e38f2-81d3-48d9,"UBICADA SOBRE BLVD. LAS TORRES Y A ESPALDAS DE LA NUEVA PLAZA EXPLANADA PACHUCA, LA CUAL CUENTA CON UN CHEDRAUI, UN CINE, PISTA DE HIELO, RESTAURANTES, BANCOS Y TIENDAS DE OCIO. A 20 MIN DEL CENTRO HISTÓRICO DE LA CIUDAD Y A 1 HR 10 MIN DE LA CDMX.","ex-hacienda de las torres, pachuca de soto, hidalgo, México",20.077085236149,-98.711075799343
168,E2,697000.0,697000.0,34934,2024-11-05,"CASA EN LOS PRISMAS, PACHUCA, HIDALGO.",105,105,6638.095238095239,6638.095238095239,2024-03-05,156,5,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,ciudad de pachuca,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Ciudad de Pachuca, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-b1741ef6bdf-199e-ba48560e-886c-4d66,"¡ADQUIERE TU CASA A UN EXCELENTE PRECIO Y EN UNA BUENA ZONA!CASA DE DOS NIVELES, CERCA DE AVENIDAS PRINCIPALES, CENTROS COMERCIALES, ESCUELAS, Y MAS.NO SE ACEPTAN CRÉDITOS, SOLO RECURSOS PROPIOS.ENTREGA GARANTIZADA BAJO CONTRATO.COMUNICATE CONMIGO PARA MÁS DETALLES.","arboledas de san javier, pachuca de soto, hidalgo, México",20.1097858,-98.7758653
169,C1,1890000.0,1890000.0,94727,2024-11-05,"Casa en Fraccionamiento San Carlos, Pachuca, Hidalgo.",140,105,13500.0,18000.0,2024-07-30,12,0,2024-08-11,Casa,Venta,1,3,1,0,1.0,No,,san carlos,pachuca de soto,hidalgo,san carlos,42084.0,"San Carlos, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-d5a57b195c84-60c3-19101be-aa50-7b48,"Se Vende Casa en Fraccionamiento San Carlos, Pachuca de Soto, HidalgoDISTRIBUCIÓN:PLANTA BAJA:    •    Amplia Sala    •    Comedor     •    Cocina equipada    •    Estudio o cuarta habitación    •    Patio de servicio    •    Medio baño para visitasPLANTA ALTA:    •    3 Recámaras confortables    •    Baño completo    •    Recámara principal muy espaciosaCARACTERÍSTICAS ADICIONALES:    •    Cisterna para garantizar el suministro de agua    •    Garaje para un auto    •    Privada con portón electrónico para mayor seguridadUBICACIÓN PRIVILEGIADA:Cerca de Plaza Galerías, escuelas, universidades, centros comerciales y más.","san carlos, pachuca de soto, hidalgo, México",20.0986959,-98.785065
170,C1,1850000.0,1850000.0,92723,2024-11-05,"VENTA DE CASA LA RESERVA RESIDENCIAL, MAGNOLIA PLUS CERCA DE ESTACION MATILDE",140,105,13214.285714285714,17619.04761904762,2023-10-30,282,9,2024-08-11,Casa,Venta,1,3,1,1,1.5,No,,santa matilde,pachuca de soto,hidalgo,santa matilde,42119.0,"Santa Matilde, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-49f1fe0a2ed9-be2d-982fb724-8ae3-4893,La superficie del terreno es de 105.00 m2 y una superficie construida de 140.00m2.Planta baja.-Sala – comedor-Cocina-Patio de servicio-½ baño-Estacionamiento 2 automóvilesPlanta alta.-1 recamara principal con baño y vestidor-2 recamaras secundarias-1 baño compartido,"santa matilde, pachuca de soto, hidalgo, México",20.0346268,-98.7975721
171,C1,1824000.0,1824000.0,91419,2024-11-05,Se VENDE casa en Fraccionamiento Real Toledo,143,105,12755.244755244756,17371.428571428572,2024-06-05,66,2,2024-08-11,Casa,Venta,1,4,3,1,3.5,No,,sendero de los pinos,pachuca de soto,hidalgo,sendero de los pinos,42119.0,"Sendero de los Pinos, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-19c46eee9e86-a11e-18fe680-b8c3-72f0,"Casa en VENTA en Fraccionamiento Real Toledo. Pachuca, Hidalgo. 105 m2 de terreno 143 m2 de construcción Sala - comedor Cocina integral Cuarto de servicio con baño completo 1/2 baño Patio de servicio con área de lavado y techado 3 recámaras, la principal con baño completo 1 baño completo estacionamiento para 2 autos, en garaje y enrejado  área tipo roof","sendero de los pinos, pachuca de soto, hidalgo, México",20.0340126,-98.790892
172,C1,1780000.0,1780000.0,89214,2024-11-05,Se VENDE casa en Fracc.Punta Krystal Pachuca Hidalgo,144,105,12361.111111111111,16952.380952380954,2023-11-16,266,8,2024-08-11,Casa,Venta,1,3,3,0,3.0,No,,campo de tiro,pachuca de soto,hidalgo,campo de tiro,42039.0,"Campo de Tiro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-aeb38596ec27-df92-424b3315-b5a5-34d9,Se VENDE casa en Fracc.Punta Krystal Pachuca Hidalgo 🌳105m2  de terreno 144m2 de construcción🛋sala 🥩cocinaComedor🧻1/2 baño de visitas 🪣área de servicio 🪷patio🚗estacionamiento 2 autosrecámara principal con baño y vestidor 🛌2 recamaras junior 🛀1baño completo cerca de área comercial escuelas #rentasyventaspachuca#ventadecasasenhidalgo#micasaenpachuca#caliinmobiliaria#pachucahidalgo#Pachuca,"campo de tiro, pachuca de soto, hidalgo, México",20.1260043,-98.7805973
173,B2,2990000.0,2990000.0,149860,2024-11-05,CASA EN VENTA EN RESIDENCIA L GEMA. PACHUCA HGO,155,105,19290.322580645163,28476.19047619048,2024-02-09,182,6,2024-08-11,Casa,Venta,1,4,3,0,3.0,No,,centro historico,pachuca de soto,hidalgo,centro,42000.0,"Centro Histórico, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-c62ac6482ad7-525d-1915456-aed0-705e,"CASA  RESIDENCIAL  EN VENTA  EN GEMAA 10 MIN DE LA UNIVERSIDAD DEL FUTBOL,  Y DEL CENTRO UNIVERSITARIO, A 5 MIN DE LA SALIDA A LA CARRETERA MEXICO/ PACHUCA, A 10 MIN DEL HOSPITAL DEL NUEVO GENERAL. CASETA DE VIGILANCIA 24/7105 MT2 DE TERRENO155  MT2 CONSTRUCCIONPLANTA BAJAGARAGE 1 AUTO, JARDINCISTERNA 8000 LTS.SALA, COMEDOR, COCINA EQUIPADA ( INCLUYE PARRILLA Y CAMPANA)ESTUDIO O HABITACION PLANTA BAJAMEDIO BAÑOPATIO DE SERVICIO  TECHADOJARDIN PLANTA ALTAHABITACION PRINCIPAL CON VESTIDOR Y BAÑO COMPLETO2 HABITACIONES JR CON CLOSETBAÑO COMPARTIDOAMENIDADESCANCHA DE PADELCANCHA DE FUTBOLJUEGOS INFANTILESCASA CLUB","centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
174,C2,2099000.0,2099000.0,105203,2024-11-05,"Se VENDE casa en Fraccionamiento La Reserva, Acacia. Pachuca",156,105,13455.128205128203,19990.47619047619,2024-05-25,77,2,2024-08-11,Casa,Venta,1,3,2,1,2.5,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-5e8149bef92-f80f-18fadde-af01-7869,"Casa en VENTA en Fraccionamiento La Reserva, Modelo Acacia. Pachuca, Hidalgo 105 m2 de terreno 156 m2 de construcción Sala - comedor Cocina con alacena 2 y 1/2 baños Área de lavado y tendido 1 recámara principal con baño y área de vestidor 2 recámaras juniors estacionamiento para dos autosmayor información en el siguiente de teléfono Ver teléfono#ventasyrentaspachuca#micasaenpachuca#caliinmobiliaria#pachucahidalgo","la moraleja, pachuca de soto, hidalgo, México",20.1028832,-98.7574485
175,C3,2300000.0,2300000.0,115277,2024-11-05,Casa en VENTA en Fracc. Camino Real,164,105,14024.39024390244,21904.761904761905,2024-02-09,182,6,2024-08-11,Casa,Venta,1,3,2,1,2.5,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-995df3a77fd3-3beb-1914f30-94a0-7782,Casa en VENTA en Fraccionamiento CAMINO REAL 105 m2 de terreno 164 m2 de construcción  Sala comedor  Cocina  Baño de visitas  2 recámaras junior con clósets  1 baño completo  Recámara principal con baño y vestidor  Área de servicio  Cisterna  Vigilancia 24 horas,"centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
176,C3,2480000.0,2480000.0,124298,2024-11-05,"Se VENDE casa en La Reserva Bonsái, Pachuca",181,105,13701.657458563535,23619.04761904762,2024-05-23,79,2,2024-08-11,Casa,Venta,1,4,3,1,3.5,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-9d4f510f7448-8d5c-18fa393-a9c6-7595,"Casa en VENTA en Fraccionamiento La Reserva, Modelo Bonsái. Pachuca, Hidalgo  Sala - comedor  Cocina con alacena  1/2 baño de visitas  Área de lavado y tendido  1 recámara principal con baño y área de vestidor  2 recámaras juniors  1 baño completo  1 recámara junior en el tercer nivel  1 baño completo  Roof Garden Modelo Bonsái: $2,480,000Modelo Bonsái Plus: $2,590,000Modelo Premium: $2,960,000","la moraleja, pachuca de soto, hidalgo, México",20.1028832,-98.7574485
177,C2,2100000.0,2100000.0,105253,2024-11-05,"Casa en Parque de Poblamiento, 3 Pisos, 3 Recámaras, Pachuca, Hidalgo.",183,105,11475.409836065572,20000.0,2023-12-13,239,7,2024-08-11,Casa,Venta,1,3,1,1,1.5,No,,parque de poblamiento,pachuca de soto,hidalgo,parque de poblamiento,42032.0,"Parque de Poblamiento, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-9dc68a21e168-8229-2e2d5de6-9d1a-437f,"""VENTA DE CASA, EN PARQUE DE POBLAMIENTO, DE 3 PISOS Y 3 RECÁMARAS, EN PACHUCA, HIDALGO.Venta: $2,100,000.00 MXN.Área de terreno: 105 M²Área de construcción: 183 M²COMPRA ÚNICAMENTE DE CONTADO?PLANTA BAJA:*Cochera para 5 vehículos?PRIMER PISO:*Sala*Comedor*Cocina equipada con cocina integral y desayunador.*3 recámaras*1 Baño completo compartido.*1 medio baño.?SEGUNDO PISO:*Bodega?EQUIPAMIENTO:*Calentador solar.*Tanque estacionario.*Cámaras de vigilancia de circuito cerrado.*Cisterna de 8,000 lts.""","parque de poblamiento, pachuca de soto, hidalgo, México",20.1230288,-98.7708018
178,B1,2680000.0,2680000.0,134322,2024-11-05,Se VENDE casa en Fracc. La Reserva,196,105,13673.469387755102,25523.809523809523,2024-05-23,79,2,2024-08-11,Casa,Venta,1,3,3,1,3.5,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-8973a71c79ad-487b-18fa393-aeae-7c04,"Casa en VENTA, Fraccionamiento La Reserva. Modelo Caoba. Pachuca, Hidalgo  Modelo Caoba $2,680,000.00 Modelo Caoba Plus $2,790,000.00 Modelo Caoba Premium $3, 130,000.00  Sala - comedor Cocina amplia con alacena estacionamiento para 2 autos 2 recámaras junior con y baño completo Recámara principal con baño y vestidor Sala de TV Bodega en tercer piso 3 y 1/2 baños Estacionamiento para dos autos Roof Garden Área de lavado y tendido Family Roommayor información en el siguiente de teléfono Ver teléfono#ventasyrentaspachuca#micasaenpachuca#caliinmobiliaria#pachucahidalgo","la moraleja, pachuca de soto, hidalgo, México",20.1028832,-98.7574485
179,E2,580000.0,580000.0,29070,2024-11-05,Hermosa casa en Real de minas Pachuca Hidalgo,210,105,2761.904761904762,5523.809523809524,2024-07-16,26,0,2024-08-11,Casa,Venta,1,4,2,0,2.0,No,,real de minas,pachuca de soto,hidalgo,real de minas,42090.0,"Real de Minas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-9db82e95f4ed-833b-190ba13-b508-7f2a,"HERMOSA CASA DE 2 NIVELES CON UNA EXCELENTE UBICACIÓN. CON VIALIDADESPRINCIPALES COMO VIADUCTO JAVIER ROJO, RÍO DE LAS AVENIDAS Y DR ELISEO RAMÍREZ ULLOA. CERCANAA CENTROS COMERCIALES, ESCUELAS, HOSPITALES, RESTAURANTES, PARQUES Y SUPERMERCADOS.UBICACIÓN PERFECTA AL COMPLEJO DEPORTIVO REVOLUCIÓN, MUSEO DE LA FOTOGRAFÍA, FOTOTECANACIONAL Y TEATRO SAN FRANCISCO PACHUCA HIDALGO.","real de minas, pachuca de soto, hidalgo, México",20.1165663,-98.7341405
180,D2,1345000.0,1345000.0,67412,2024-11-05,Casa en Venta en Privada Santa Teresa Pachuca de Soto MM 24-1068,90,106,14944.444444444443,12688.67924528302,2024-06-17,55,1,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,privada santa teresa,pachuca de soto,hidalgo,privada santa teresa,42083.0,"Privada Santa Teresa, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-e62395a101a2-5c96-1902727-b124-787f,"Casa en venta en una calle privada con vigilancia con 106m2 de construccion y 90 de terreno, desarrollada en dos plantas, cuenta con 3 habitaciones, la principal con baño y closet, dos secundarias, con 2.5 baños, dos lugares de estacionamiento, sala comedor, cocina integral y patio de servicio. Se vende con o sin muebles. Agenda tu cita Ubicada a 5 minutos de Blvd. Las Torres y a 7 minutos de plaza explanada. Precio sujeto a cambio sin previo aviso, consulta disponibilidad. ¡Entrega inmediata!","privada santa teresa, pachuca de soto, hidalgo, México",20.042418739921,-98.785013399733
181,D2,1345000.0,1345000.0,67412,2024-11-05,"Casa en Venta en Pachuca de Soto ,San Antonio GIS 24-1068.",90,106,14944.444444444443,12688.67924528302,2024-02-09,182,6,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,privada santa teresa,pachuca de soto,hidalgo,privada santa teresa,42083.0,"Privada Santa Teresa, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-b9c0c5b78fc4-58b6-191734f-a3f6-7876,"Casa en venta en una calle privada con vigilancia con 140m2 de construcción y 90 de terreno, desarrollada en dos plantas arquitectónicas, cuenta con 3 habitaciones, la principal con baño y closet, una de las dos secundarias sin closet, con 2.5 baño, dos lugares de estacionamiento, sala comedor, cocina integral y patio de servicio. Tiene piso cerámico en todo el inmueble. Ubicada a 5 minutos de Blvd. Las Torres y a 7 minutos de plaza explanada. Precio sujeto a cambio sin previo aviso y de acuerdo con la disponibilidad. ¡Entrega inmediata! MLS #24-1068","privada santa teresa, pachuca de soto, hidalgo, México",20.042418739921,-98.785013399733
